Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category,lat,lng
65,7972,54,1,1,1,40,1,2,1,54,1,50.1608,35.5164
5,7973,36,2,1,1,36,1,4,1,36,2,36.2111,-81.6669
5,7973,36,2,1,1,36,1,4,1,36,2,42.0531,-93.877
15,7974,65,1,0,1,33,1,0,1,65,1,53.4457,-2.9891
5,7975,49,2,1,1,30,1,1,1,49,2,35.6598,-101.4012
5,7975,49,2,1,1,30,1,1,1,49,2,52.9236,6.7922
5,7976,41,2,1,1,41,1,2,1,23,2,44.3022,-96.7859
6,7977,37,2,1,1,28,1,3,1,37,2,51.0,4.2
103,7978,90,1,5,1,17,1,2,1,90,1,-3.3833,29.3667
14,7979,72,1,1,1,26,1,2,1,72,1,5.3992,100.3639
2,7980,13,2,0,1,12,1,0,1,13,2,-11.685,-41.7689
5,7981,36,2,1,1,16,1,10,1,36,2,45.2652,-122.6867
2,7982,34,2,0,1,19,1,1,1,34,2,-6.38,-35.1289
2,7983,16,2,1,1,3,1,0,1,16,2,-4.8828,-66.8958
3,7984,35,2,1,1,35,1,1,1,17,2,45.55,8.7667
3,7985,57,1,1,1,38,1,1,1,57,1,44.5667,10.7833
3,7986,62,1,1,1,37,1,2,1,62,1,44.55,10.9333
5,7987,56,1,1,1,43,1,5,1,56,1,40.8565,-74.2288
5,7988,42,2,1,1,32,1,8,1,42,2,27.3387,-82.5432
1,7989,40,2,1,1,33,1,0,1,40,2,54.35,41.9167
22,7990,77,1,1,1,31,1,0,1,77,1,28.0333,-105.2833
20,7991,31,2,0,1,30,1,1,1,31,2,53.2333,8.6
5,7992,54,1,1,1,29,1,9,1,54,1,37.0555,-122.0118
25,7993,217,4,12,1,14,1,14,1,217,4,6.8333,3.65
116,7994,169,3,1,1,169,3,3,1,156,3,25.3575,55.3908
23,7995,47,2,1,1,47,1,1,1,22,2,34.9159,137.4986
5,7996,42,2,1,1,30,1,9,1,42,2,51.3813,-0.0543
5,7996,42,2,1,1,30,1,9,1,42,2,40.7936,-72.8748
42,7997,24,2,0,1,24,1,0,1,11,2,-16.9167,49.5833
23,7998,39,2,1,1,39,1,2,1,39,2,35.8667,140.0333
15,7999,61,1,0,1,31,1,1,1,61,1,53.7534,-2.3638
43,8000,77,1,1,1,23,1,0,1,77,1,6.1468,1.1799
3,8001,42,2,1,1,42,1,3,1,21,2,40.9167,14.3167
16,8002,165,3,1,1,45,1,0,1,165,3,24.8988,80.2592
3,8003,47,2,1,1,30,1,4,1,47,2,45.35,11.8667
54,8004,27,2,0,1,27,1,1,1,25,2,42.0256,-93.6217
18,8005,73,1,1,1,23,1,1,1,73,1,14.9281,121.0293
9,8006,40,2,0,1,40,1,0,1,24,2,43.485,-1.5183
5,8007,42,2,1,1,31,1,3,1,42,2,33.6712,-85.8135
7,8008,201,4,5,1,201,4,4,1,154,3,30.5,117.0333
9,8009,55,1,1,1,18,1,6,1,55,1,48.8075,2.3361
22,8010,29,2,1,1,16,1,2,1,29,2,23.6333,-103.6397
2,8011,30,2,0,1,17,1,0,1,30,2,-6.7608,-38.2308
5,8012,54,1,1,1,32,1,5,1,54,1,39.0603,-76.8456
5,8013,49,2,1,1,49,1,2,1,38,2,43.631,-70.2895
31,8014,35,2,1,1,23,1,2,1,35,2,47.4167,8.3667
1,8015,30,2,1,1,30,1,0,1,21,2,60.7333,77.5833
51,8016,92,1,2,1,16,1,5,1,92,1,-12.5208,-76.7369
16,8017,120,5,0,1,30,1,0,1,120,5,17.4651,77.4187
5,8018,50,2,1,1,30,1,7,1,50,2,42.5367,-83.1504
5,8019,50,2,1,1,23,1,3,1,50,2,32.3568,-97.4151
5,8020,42,2,1,1,32,1,8,1,42,2,41.5113,-81.5636
4,8021,41,2,1,1,34,1,1,1,41,2,53.9217,19.0336
43,8022,56,1,1,1,17,1,0,1,56,1,9.4075,-0.8533
69,8023,38,2,1,1,19,1,0,1,38,2,9.0789,126.1986
93,8024,38,2,1,1,38,1,2,1,26,2,35.7767,-5.8039
2,8025,35,2,1,1,5,1,2,1,35,2,-21.4058,-48.505
9,8026,45,2,1,1,32,1,3,1,45,2,43.805,4.6594
43,8027,43,2,0,1,17,1,0,1,43,2,5.3,-1.9833
1,8028,37,2,1,1,37,1,0,1,27,2,55.25,75.9833
23,8029,61,1,1,1,57,2,2,1,61,1,36.2448,139.5421
3,8030,45,2,1,1,45,1,1,1,32,2,40.4,18.0667
5,8031,88,1,3,1,12,1,26,1,88,1,33.8436,-84.2024
83,8032,18,2,0,1,18,1,0,1,17,2,-11.0667,37.35
1,8033,40,2,1,1,40,1,0,1,36,2,54.7261,55.9475
16,8034,165,3,1,1,29,1,0,1,165,3,23.8,72.4
16,8035,43,2,1,1,29,1,0,1,43,2,9.97,77.8
1,8036,36,2,1,1,36,1,0,1,34,2,52.05,39.7333
1,8037,56,1,2,1,35,1,1,1,56,1,43.8,131.9667
23,8038,33,2,0,1,33,1,0,1,13,2,33.2167,132.5667
60,8039,61,1,1,1,41,1,0,1,61,1,44.2667,19.8833
3,8040,57,1,1,1,36,1,2,1,57,1,41.6833,13.4167
9,8041,56,1,1,1,29,1,2,1,56,1,45.5242,4.8781
9,8042,70,1,2,1,27,1,6,1,70,1,48.8053,2.135
9,8042,70,1,2,1,27,1,6,1,70,1,38.0486,-84.7258
5,8043,29,2,1,1,29,1,4,1,25,2,51.5135,-0.2707
5,8043,29,2,1,1,29,1,4,1,25,2,42.4843,-71.4378
16,8044,176,3,1,1,36,1,0,1,176,3,26.4499,74.6399
33,8045,66,1,2,1,23,1,0,1,66,1,3.7667,12.25
3,8046,49,2,1,1,49,1,2,1,25,2,40.7833,17.2333
54,8047,25,2,1,1,25,1,1,1,24,2,39.2625,-0.4683
16,8048,176,3,3,1,176,3,1,1,154,3,28.9044,78.4675
42,8049,22,2,0,1,22,1,0,1,17,2,-18.4033,47.85
5,8050,48,2,1,1,31,1,7,1,48,2,42.2759,-83.731
9,8051,67,1,1,1,29,1,1,1,67,1,46.1958,6.2364
7,8052,71,1,4,1,41,1,4,1,71,1,26.2456,105.934
5,8053,55,1,2,1,15,1,20,1,55,1,41.3443,-73.0689
42,8054,23,2,0,1,21,1,0,1,23,2,-19.68,47.33
42,8054,23,2,0,1,21,1,0,1,23,2,-16.8667,49.6333
9,8055,57,1,1,1,39,1,3,1,57,1,43.8761,5.3964
2,8056,51,1,1,1,13,1,1,1,51,1,-23.5508,-51.4608
2,8057,42,2,2,1,1,1,2,1,42,2,-9.9161,-63.0408
1,8058,28,2,1,1,28,1,1,1,14,2,64.55,40.5333
5,8059,64,1,1,1,19,1,5,1,64,1,32.6998,-97.125
5,8059,64,1,1,1,19,1,5,1,64,1,38.8786,-77.1011
5,8059,64,1,1,1,19,1,5,1,64,1,42.4187,-71.1639
5,8059,64,1,1,1,19,1,5,1,64,1,48.1701,-122.1442
5,8059,64,1,1,1,19,1,5,1,64,1,35.2594,-89.668
3,8060,35,2,2,1,35,1,6,1,35,2,40.9667,14.2
77,8061,14,2,1,1,12,1,0,1,14,2,-27.4,-56.9
20,8062,76,1,2,1,20,1,6,1,76,1,47.9167,7.7
3,8063,67,1,1,1,39,1,2,1,67,1,38.2833,15.8167
8,8064,38,2,1,1,32,1,3,1,38,2,51.3333,3.8333
16,8065,51,1,2,1,28,1,1,1,51,1,26.63,92.8
7,8066,136,5,3,1,136,5,3,1,104,5,42.2841,123.8365
16,8067,71,1,0,1,24,1,0,1,71,1,10.9,75.92
18,8068,62,1,1,1,23,1,0,1,62,1,13.4585,123.6805
23,8069,41,2,1,1,41,1,2,1,34,2,36.3813,139.7303
23,8070,119,5,2,1,119,5,0,1,76,1,26.1611,127.6689
28,8071,40,2,1,1,40,1,0,1,10,2,41.0172,34.0383
69,8072,18,2,0,1,18,1,0,1,15,2,-5.6368,132.7508
11,8073,40,2,1,1,40,1,0,1,32,2,45.19,28.8
16,8074,154,3,1,1,37,1,0,1,154,3,22.6986,73.1156
16,8074,154,3,1,1,37,1,0,1,154,3,22.1262,78.7149
2,8075,18,2,0,1,14,1,0,1,18,2,20.82,71.03
2,8075,18,2,0,1,14,1,0,1,18,2,-15.2928,-39.075
2,8076,40,2,0,1,17,1,1,1,40,2,-3.625,-39.5078
1,8077,33,2,1,1,33,1,0,1,28,2,57.1167,50.0
8,8078,37,2,0,1,31,1,2,1,37,2,51.6167,5.55
49,8079,66,1,2,1,9,1,6,1,66,1,-1.0439,-79.6383
9,8080,32,2,1,1,26,1,2,1,32,2,47.1689,-1.4697
5,8081,80,1,2,1,12,1,13,1,80,1,26.1547,-80.2997
5,8082,56,1,2,1,24,1,15,1,56,1,43.1346,-88.2226
1,8083,43,2,1,1,24,1,7,1,43,2,56.4211,40.4489
15,8084,48,2,0,1,30,1,3,1,48,2,52.774,-1.557
34,8085,42,2,0,1,15,1,14,1,42,2,-33.8678,151.21
46,8086,170,3,2,1,83,2,0,1,170,3,32.13,70.23
69,8087,47,2,1,1,47,1,3,1,46,2,40.4711,17.2431
109,8088,86,1,1,1,71,2,3,1,86,1,41.3111,69.2797
50,8089,60,1,1,1,7,1,11,1,60,1,-31.4,-64.5167
14,8090,103,5,4,1,22,1,2,1,103,5,-26.95,24.7472
89,8091,56,1,0,1,22,1,0,1,56,1,16.6,95.1833
47,8092,43,2,0,1,23,1,0,1,43,2,17.2995,101.7624
5,8093,28,2,1,1,28,1,4,1,25,2,51.8109,-0.0314
5,8093,28,2,1,1,28,1,4,1,25,2,42.2806,-72.2843
20,8094,40,2,1,1,26,1,3,1,40,2,51.1,6.15
5,8095,148,5,3,1,15,1,7,1,148,5,26.1599,-97.9877
5,8096,54,1,2,1,16,1,19,1,54,1,41.2739,-72.9672
5,8096,54,1,2,1,16,1,19,1,54,1,41.2083,-112.0541
5,8097,50,2,1,1,20,1,11,1,50,2,45.367,-122.6399
20,8098,36,2,0,1,36,1,0,1,34,2,53.25,7.9167
15,8099,29,2,1,1,29,1,2,1,26,2,54.548,-3.5855
15,8100,33,2,1,1,30,1,3,1,33,2,53.5448,-2.6318
14,8101,156,3,3,1,11,1,14,1,156,3,-25.877,29.201
20,8102,36,2,0,1,34,1,1,1,36,2,52.7167,10.7333
6,8103,40,2,1,1,29,1,3,1,40,2,51.2,4.5167
5,8104,57,1,2,1,31,1,12,1,57,1,41.6877,-87.7916
5,8104,57,1,2,1,31,1,12,1,57,1,51.113,-0.147
47,8105,46,2,0,1,29,1,0,1,46,2,16.3997,103.3678
23,8106,44,2,1,1,44,1,0,1,34,2,35.4333,133.3333
133,8107,50,2,1,1,31,1,0,1,50,2,44.2017,17.9039
11,8108,51,1,1,1,35,1,2,1,51,1,43.6522,25.3681
5,8109,82,1,3,1,11,1,29,1,82,1,33.8659,-84.684
99,8110,55,1,1,1,49,1,1,1,55,1,35.8794,14.4722
5,8111,72,1,3,1,2,1,13,1,72,1,37.1229,-80.5587
9,8112,63,1,1,1,28,1,4,1,63,1,14.5619,120.5983
9,8112,63,1,1,1,28,1,4,1,63,1,48.9933,1.7358
15,8113,27,2,1,1,27,1,2,1,18,2,55.9791,-3.6105
30,8114,38,2,1,1,33,1,1,1,38,2,53.2783,-110.005
30,8114,38,2,1,1,33,1,1,1,38,2,53.2807,-110.035
8,8115,46,2,1,1,20,1,7,1,46,2,52.1615,6.4152
47,8116,47,2,1,1,28,1,0,1,47,2,14.8,100.6269
15,8117,36,2,1,1,36,1,3,1,16,2,52.77,-1.2
7,8118,155,3,2,1,44,1,6,1,155,3,28.8918,105.4409
7,8118,155,3,2,1,44,1,6,1,155,3,23.3687,114.5196
73,8119,150,3,2,1,14,1,4,1,150,3,10.0667,-72.5667
1,8120,68,1,1,1,46,1,0,1,68,1,43.5,44.75
105,8121,47,2,0,1,25,1,0,1,47,2,-3.2236,40.13
3,8122,63,1,1,1,36,1,2,1,63,1,45.6582,11.4047
5,8123,43,2,2,1,40,1,6,1,43,2,30.3751,-90.0904
5,8123,43,2,2,1,40,1,6,1,43,2,18.0333,-77.5
63,8124,70,1,2,1,25,1,0,1,70,1,-14.4667,35.2667
7,8125,38,2,1,1,38,1,0,1,38,2,49.5881,117.4525
18,8126,30,2,1,1,27,1,1,1,30,2,14.2667,120.7333
5,8127,69,1,1,1,16,1,8,1,69,1,32.4355,-111.1558
2,8128,25,2,0,1,13,1,1,1,25,2,-3.1239,-40.1469
5,8129,53,1,2,1,33,1,10,1,53,1,38.5534,-89.9161
5,8129,53,1,2,1,33,1,10,1,53,1,39.8159,-84.2317
5,8129,53,1,2,1,33,1,10,1,53,1,39.9732,-76.792
51,8130,12,2,0,1,9,1,1,1,12,2,-14.272,-71.229
2,8131,61,1,1,1,3,1,4,1,61,1,4.4033,-74.3881
12,8132,48,2,1,1,30,1,0,1,48,2,-8.1167,115.0833
35,8133,31,2,1,1,31,1,5,1,25,2,38.7992,-9.3883
28,8134,57,1,1,1,44,1,0,1,57,1,37.75,39.3167
15,8135,35,2,1,1,35,1,3,1,19,2,53.55,-2.776
8,8136,39,2,1,1,31,1,5,1,39,2,51.8167,4.7667
20,8137,54,1,1,1,33,1,3,1,54,1,47.7831,9.6114
65,8138,35,2,1,1,32,1,1,1,35,2,50.6192,26.2519
5,8139,60,1,1,1,23,1,8,1,60,1,28.3203,-80.736
5,8140,47,2,1,1,47,1,1,1,39,2,35.3778,-77.9717
107,8141,61,1,1,1,27,1,0,1,61,1,-20.0184,57.5802
5,8142,24,2,1,1,21,1,2,1,24,2,41.5127,-109.471
27,8143,41,2,1,1,41,1,0,1,31,2,53.144,-6.072
5,8144,57,1,1,1,35,1,1,1,57,1,42.3794,-82.9287
3,8145,72,1,1,1,72,2,0,1,57,1,40.9333,14.2667
11,8146,56,1,1,1,42,1,0,1,56,1,47.5539,25.8892
16,8147,191,3,7,1,46,1,20,1,191,3,28.456,77.029
44,8148,75,1,1,1,39,1,0,1,75,1,40.7894,43.8475
5,8149,53,1,1,1,40,1,4,1,53,1,40.8618,-74.0741
5,8150,48,2,1,1,46,1,1,1,48,2,31.3074,-89.317
5,8151,97,1,2,1,97,2,2,1,41,2,32.1896,-80.7499
5,8152,42,2,1,1,37,1,2,1,42,2,42.2176,-70.8854
23,8153,50,2,1,1,50,1,2,1,50,2,33.3667,129.55
32,8154,44,2,1,1,44,1,0,1,14,2,56.3572,8.6153
62,8155,72,1,1,1,45,1,0,1,72,1,49.5525,17.7683
6,8156,38,2,1,1,37,1,1,1,38,2,50.8508,2.885
25,8157,66,1,1,1,37,1,0,1,66,1,8.8333,3.75
23,8158,62,1,1,1,25,1,9,1,62,1,36.1908,140.2872
9,8159,48,2,1,1,48,1,2,1,38,2,43.5151,4.9895
2,8160,26,2,0,1,25,1,0,1,26,2,-23.1531,-47.0578
83,8161,31,2,1,1,25,1,0,1,31,2,-3.2796,30.96
1,8162,28,2,1,1,28,1,1,1,24,2,55.05,74.5833
29,8163,93,1,2,1,29,1,1,1,93,1,-5.9128,29.1906
16,8164,150,3,3,1,25,1,6,1,150,3,22.4383,88.115
16,8164,150,3,3,1,25,1,6,1,150,3,22.4206,88.8655
29,8165,86,1,2,1,43,1,1,1,86,1,-8.7386,24.9906
5,8166,54,1,1,1,46,1,2,1,54,1,39.1238,-94.5541
5,8166,54,1,1,1,46,1,2,1,54,1,39.1235,-94.7443
4,8167,41,2,1,1,41,1,1,1,32,2,52.0833,21.25
1,8168,67,1,1,1,32,1,0,1,67,1,41.6667,48.1333
85,8169,113,5,3,1,14,1,1,1,113,5,0.7033,32.9036
79,8170,51,1,1,1,47,1,0,1,51,1,47.3069,11.0722
1,8171,41,2,1,1,41,1,2,1,34,2,43.4833,44.1333
47,8172,39,2,1,1,9,1,1,1,39,2,17.61,99.2234
3,8173,68,1,1,1,40,1,0,1,68,1,46.4,13.0167
16,8174,191,3,3,1,36,1,7,1,191,3,26.1505,75.79
22,8175,31,2,0,1,28,1,0,1,31,2,40.7833,-7.35
18,8176,55,1,1,1,25,1,5,1,55,1,16.3928,120.5603
83,8177,22,2,0,1,22,1,0,1,19,2,-9.3,32.7667
14,8178,55,1,1,1,26,1,1,1,55,1,-23.8333,30.1667
9,8179,54,1,1,1,41,1,1,1,54,1,50.3581,3.5233
65,8180,44,2,1,1,44,1,0,1,29,2,49.8386,35.6217
3,8181,69,1,1,1,52,2,0,1,69,1,42.1116,14.7082
3,8182,82,1,1,1,71,2,0,1,82,1,45.3256,8.4231
9,8183,69,1,1,1,50,1,0,1,69,1,49.1597,5.3828
3,8184,68,1,1,1,68,2,0,1,54,1,40.8333,14.85
83,8185,21,2,0,1,20,1,0,1,21,2,-10.6833,35.65
16,8186,165,3,5,1,10,1,43,1,165,3,27.88,78.75
5,8187,109,5,3,1,21,1,24,1,109,5,34.0493,-118.0484
8,8188,37,2,1,1,37,1,1,1,30,2,51.85,4.3333
3,8189,59,1,1,1,59,2,0,1,59,1,44.5333,11.0167
5,8190,57,1,1,1,48,1,4,1,57,1,40.9061,-73.1278
18,8191,75,1,1,1,21,1,6,1,75,1,13.8833,120.9333
3,8192,87,1,1,1,63,2,0,1,87,1,45.45,11.9833
16,8193,108,5,2,1,23,1,4,1,108,5,17.2711,74.5378
4,8194,40,2,1,1,40,1,1,1,29,2,52.23,21.0111
4,8194,40,2,1,1,40,1,1,1,29,2,41.2448,-85.8465
29,8195,85,1,1,1,18,1,0,1,85,1,-3.5968,26.6658
1,8196,70,1,2,1,18,1,15,1,70,1,56.3167,38.7
20,8197,51,1,1,1,38,1,1,1,51,1,51.3158,9.4979
23,8198,49,2,1,1,49,1,2,1,45,2,35.2475,136.9722
23,8199,36,2,1,1,36,1,3,1,21,2,35.9753,139.7523
20,8200,69,1,1,1,36,1,3,1,69,1,50.0617,8.5311
15,8201,51,1,1,1,14,1,8,1,51,1,52.3885,-2.249
23,8202,36,2,1,1,36,1,1,1,19,2,32.9833,130.8167
1,8203,60,1,1,1,25,1,2,1,60,1,56.3333,36.7333
20,8204,66,1,1,1,30,1,5,1,66,1,50.3597,7.5978
16,8205,56,1,0,1,27,1,0,1,56,1,9.1744,77.8688
16,8205,56,1,0,1,27,1,0,1,56,1,10.0283,77.5809
4,8206,95,1,1,1,35,1,2,1,95,1,50.0906,17.6986
33,8207,107,5,3,1,18,1,1,1,107,5,4.6333,9.45
20,8208,35,2,0,1,35,1,1,1,28,2,52.3167,9.8
5,8209,101,5,3,1,2,1,29,1,101,5,33.9073,-84.2711
4,8210,32,2,0,1,32,1,1,1,28,2,52.8333,15.8333
5,8211,42,2,1,1,32,1,8,1,42,2,41.5317,-81.5794
5,8212,69,1,1,1,38,1,3,1,69,1,37.577,-77.3865
15,8213,37,2,0,1,29,1,2,1,37,2,50.9667,-1.35
8,8214,35,2,1,1,33,1,2,1,35,2,51.1,5.8833
31,8215,28,2,0,1,28,1,1,1,28,2,47.1167,8.7333
20,8216,34,2,1,1,34,1,2,1,28,2,50.7697,7.4517
16,8217,155,3,1,1,42,1,0,1,155,3,23.8331,79.4419
5,8218,60,1,1,1,45,1,4,1,60,1,39.921,-75.261
63,8219,29,2,0,1,22,1,0,1,29,2,-14.3667,34.3333
47,8220,25,2,0,1,22,1,0,1,25,2,17.9835,100.0519
16,8221,235,4,3,1,158,3,1,1,235,4,23.7639,90.3889
88,8222,45,2,1,1,40,1,0,1,45,2,46.6167,29.9167
22,8223,125,5,2,1,11,1,8,1,125,5,18.9817,-97.7822
3,8224,64,1,1,1,38,1,1,1,64,1,37.5556,15.1458
16,8225,157,3,1,1,37,1,0,1,157,3,23.7118,76.0157
20,8226,28,2,0,1,28,1,1,1,26,2,51.7633,7.8911
9,8227,44,2,1,1,44,1,2,1,30,2,41.9267,8.7369
3,8228,56,1,1,1,35,1,3,1,56,1,44.0,8.1667
14,8229,205,4,41,1,9,1,25,1,205,4,-26.2672,28.1219
69,8230,35,2,0,1,35,1,2,1,19,2,37.0897,-8.2458
5,8231,79,1,1,1,27,1,3,1,79,1,32.9229,-85.9358
9,8232,31,2,1,1,28,1,2,1,31,2,48.805,2.4239
18,8233,40,2,0,1,26,1,0,1,40,2,14.1728,120.9277
69,8234,16,2,0,1,16,1,0,1,7,2,-3.3331,128.919
28,8235,40,2,1,1,40,1,0,1,13,2,40.65,35.8331
42,8236,20,2,0,1,20,1,0,1,10,2,-20.5167,47.25
79,8237,50,2,1,1,33,1,1,1,50,2,48.1167,14.8667
5,8238,65,1,2,1,31,1,8,1,65,1,40.0891,-85.6892
5,8238,65,1,2,1,31,1,8,1,65,1,34.5211,-82.6478
5,8238,65,1,2,1,31,1,8,1,65,1,40.4497,-122.295
1,8239,38,2,1,1,38,1,1,1,23,2,56.7,60.8333
69,8240,50,2,1,1,31,1,1,1,50,2,44.6586,-1.1689
63,8241,41,2,1,1,22,1,0,1,41,2,-14.9889,34.9591
5,8242,124,5,4,1,7,1,34,1,124,5,34.0829,-117.9722
143,8243,140,5,1,1,49,1,0,1,140,5,39.5167,54.3667
5,8244,36,2,1,1,30,1,8,1,36,2,39.3051,-76.6144
2,8245,48,2,1,1,10,1,2,1,48,2,-22.4947,-48.5581
5,8246,61,1,2,1,22,1,19,1,61,1,41.7443,-71.3145
5,8246,61,1,2,1,22,1,19,1,61,1,42.1515,-88.1281
5,8246,61,1,2,1,22,1,19,1,61,1,43.2139,-71.0424
147,8247,48,2,2,1,12,1,0,1,48,2,9.25,0.7833
6,8248,51,1,1,1,24,1,4,1,51,1,50.0042,5.72
5,8249,58,1,1,1,10,1,9,1,58,1,30.442,-91.1311
11,8250,68,1,1,1,40,1,0,1,68,1,47.1797,24.1797
20,8251,44,2,1,1,24,1,4,1,44,2,51.0,6.5625
20,8251,44,2,1,1,24,1,4,1,44,2,51.7667,6.1833
3,8252,100,5,1,1,32,1,2,1,100,5,46.1403,12.2167
1,8253,34,2,1,1,34,1,0,1,21,2,50.9167,128.4667
5,8254,55,1,2,1,28,1,8,1,55,1,42.523,-89.0184
20,8255,47,2,1,1,24,1,4,1,47,2,50.9918,7.1303
15,8256,37,2,1,1,11,1,9,1,37,2,55.9046,-4.225
5,8257,40,2,1,1,29,1,4,1,40,2,33.6219,-114.6195
20,8258,46,2,1,1,30,1,2,1,46,2,51.4819,7.2158
5,8259,45,2,1,1,24,1,4,1,45,2,26.3558,-81.7859
3,8260,85,1,1,1,40,1,2,1,85,1,45.15,7.65
5,8261,25,2,1,1,25,1,3,1,18,2,45.6833,-111.0558
4,8262,33,2,0,1,33,1,0,1,33,2,54.3833,19.8333
9,8263,56,1,1,1,20,1,6,1,56,1,48.6979,2.5044
5,8264,43,2,1,1,43,1,3,1,25,2,40.8054,-82.9719
4,8265,35,2,0,1,34,1,0,1,35,2,53.1219,18.0003
5,8266,68,1,2,1,16,1,19,1,68,1,34.491,-84.9386
132,8267,62,1,1,1,30,1,0,1,62,1,11.902,109.2207
132,8267,62,1,1,1,30,1,0,1,62,1,11.9136,109.1369
54,8268,26,2,1,1,26,1,1,1,23,2,38.9611,-0.585
2,8269,35,2,0,1,14,1,2,1,35,2,-8.8819,-36.1908
3,8270,38,2,1,1,38,1,2,1,19,2,43.85,10.5667
5,8271,84,1,1,1,28,1,6,1,84,1,37.7221,-89.2237
5,8271,84,1,1,1,28,1,6,1,84,1,41.5714,-75.5048
3,8272,94,1,1,1,36,1,5,1,94,1,43.8167,11.0167
9,8273,58,1,1,1,36,1,2,1,58,1,44.0558,5.0489
3,8274,54,1,1,1,28,1,2,1,54,1,37.9333,14.1
3,8275,101,5,2,1,30,1,8,1,101,5,44.7333,11.2833
16,8276,208,4,1,1,47,1,0,1,208,4,25.0715,80.1929
7,8277,117,5,3,1,117,5,3,1,101,5,23.67,116.63
7,8277,117,5,3,1,117,5,3,1,101,5,22.55,120.5333
1,8278,39,2,1,1,34,1,0,1,39,2,55.1411,54.65
22,8279,269,4,3,1,13,1,16,1,269,4,19.55,-98.9
47,8280,43,2,0,1,25,1,0,1,43,2,16.5431,102.1104
5,8281,38,2,1,1,29,1,9,1,38,2,39.4804,-76.6294
2,8282,44,2,1,1,11,1,2,1,44,2,-23.0134,-48.0078
5,8283,146,5,4,1,4,1,18,1,146,5,26.2702,-80.2591
15,8284,50,2,0,1,30,1,3,1,50,2,52.4877,-0.7013
2,8285,17,2,1,1,17,1,0,1,14,2,-25.98,-52.5678
113,8286,20,2,0,1,20,1,0,1,16,2,-14.8167,36.55
71,8287,211,4,1,1,22,1,1,1,211,4,16.4833,-15.6
3,8288,40,2,1,1,40,1,2,1,34,2,44.55,11.5333
29,8289,64,1,2,1,6,1,0,1,64,1,2.8,24.7333
5,8290,52,1,1,1,32,1,5,1,52,1,38.8052,-76.9199
22,8291,47,2,1,1,21,1,1,1,47,2,30.9819,-110.3006
2,8292,18,2,0,1,18,1,1,1,15,2,-29.2978,-51.5039
3,8293,75,1,1,1,35,1,4,1,75,1,45.3654,10.4323
3,8294,45,2,1,1,36,1,3,1,45,2,43.3439,11.9189
9,8295,36,2,1,1,25,1,2,1,36,2,50.125,3.4117
5,8296,73,1,2,1,10,1,14,1,73,1,39.5926,-104.8673
16,8297,186,3,1,1,81,2,1,1,186,3,22.73,87.52
46,8298,100,5,2,1,100,5,1,1,90,1,34.15,71.7333
30,8299,45,2,1,1,18,1,8,1,45,2,49.1577,-121.9509
12,8300,96,1,2,1,78,2,1,1,96,1,-6.82,107.1408
12,8301,173,3,4,1,173,3,3,1,150,3,-6.485,106.842
15,8302,50,2,1,1,15,1,7,1,50,2,51.438,-2.854
54,8303,31,2,1,1,27,1,2,1,31,2,39.4619,-3.6064
3,8304,69,1,2,1,20,1,6,1,69,1,45.5667,8.1667
10,8305,66,1,2,1,1,1,5,1,66,1,4.2694,-73.4864
107,8306,29,2,0,1,29,1,0,1,28,2,-20.3188,57.5263
5,8307,53,1,1,1,31,1,4,1,53,1,38.6473,-77.3459
144,8308,45,2,1,1,22,1,0,1,45,2,2.0833,11.4833
58,8309,66,1,1,1,40,1,2,1,66,1,41.0319,21.3347
108,8310,22,2,1,1,22,1,0,1,21,2,12.0139,-83.7644
18,8311,75,1,1,1,29,1,0,1,75,1,15.6321,121.1448
2,8312,23,2,0,1,16,1,1,1,23,2,-11.1469,-37.6208
65,8313,78,1,1,1,34,1,1,1,78,1,48.8024,26.04
20,8314,31,2,0,1,31,1,1,1,31,2,53.3333,8.4833
20,8315,28,2,0,1,28,1,2,1,21,2,49.3928,6.7008
3,8316,55,1,1,1,43,1,2,1,55,1,38.05,13.3833
150,8317,125,5,2,1,61,2,0,1,125,5,27.6722,85.4278
3,8318,61,1,1,1,36,1,3,1,61,1,45.6333,9.2667
36,8319,148,5,2,1,22,1,1,1,148,5,10.45,38.2
37,8320,66,1,1,1,35,1,3,1,66,1,47.4907,18.6363
5,8321,51,1,1,1,35,1,3,1,51,1,33.6905,-116.143
16,8322,139,5,2,1,54,2,0,1,139,5,19.8106,85.8314
16,8322,139,5,2,1,54,2,0,1,139,5,-7.6833,15.6
8,8323,37,2,1,1,28,1,4,1,37,2,52.5,4.95
7,8324,87,1,3,1,69,2,5,1,87,1,39.9398,119.5881
7,8325,95,1,2,1,64,2,5,1,95,1,24.9139,118.5858
24,8326,132,5,4,1,6,1,11,1,132,5,13.8333,-89.2667
24,8326,132,5,4,1,6,1,11,1,132,5,14.6333,-89.45
74,8327,59,1,1,1,42,1,0,1,59,1,42.55,22.95
39,8328,86,1,2,1,55,2,5,1,86,1,31.9275,34.8625
3,8329,41,2,1,1,41,1,0,1,39,2,37.8833,14.95
15,8330,32,2,0,1,27,1,2,1,32,2,51.4542,-0.9731
15,8330,32,2,0,1,27,1,2,1,32,2,40.34,-75.9267
