Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category
5,13327,38,2,2,1,37,1,4,1,38,2
3,13328,47,2,1,1,46,1,2,1,47,2
65,13329,36,2,1,1,36,1,0,1,24,2
29,13330,34,2,1,1,23,1,0,1,34,2
16,13331,158,3,4,1,158,3,2,1,105,5
3,13332,42,2,1,1,28,1,4,1,42,2
51,13333,40,2,1,1,13,1,2,1,40,2
5,13334,34,2,1,1,18,1,3,1,34,2
5,13334,34,2,1,1,18,1,3,1,34,2
5,13334,34,2,1,1,18,1,3,1,34,2
5,13334,34,2,1,1,18,1,3,1,34,2
5,13335,35,2,2,1,31,1,6,1,35,2
20,13336,49,2,1,1,25,1,6,1,49,2
5,13337,133,5,4,1,4,1,34,1,133,5
5,13337,133,5,4,1,4,1,34,1,133,5
5,13337,133,5,4,1,4,1,34,1,133,5
5,13337,133,5,4,1,4,1,34,1,133,5
5,13338,53,1,1,1,20,1,10,1,53,1
54,13339,22,2,1,1,22,1,2,1,22,2
54,13339,22,2,1,1,22,1,2,1,22,2
54,13339,22,2,1,1,22,1,2,1,22,2
49,13340,23,2,1,1,3,1,1,1,23,2
49,13340,23,2,1,1,3,1,1,1,23,2
49,13340,23,2,1,1,3,1,1,1,23,2
1,13341,50,2,1,1,31,1,2,1,50,2
5,13342,64,1,2,1,14,1,25,1,64,1
20,13343,74,1,2,1,33,1,6,1,74,1
5,13344,50,2,1,1,26,1,4,1,50,2
5,13345,88,1,3,1,6,1,27,1,88,1
20,13346,60,1,1,1,36,1,2,1,60,1
1,13347,39,2,1,1,39,1,0,1,31,2
44,13348,89,1,1,1,40,1,0,1,89,1
25,13349,78,1,2,1,43,1,0,1,78,1
1,13350,39,2,1,1,39,1,0,1,30,2
7,13351,200,3,1,1,32,1,2,1,200,3
7,13352,170,3,8,1,7,1,24,1,170,3
1,13353,39,2,1,1,32,1,1,1,39,2
5,13354,139,5,1,1,24,1,2,1,139,5
11,13355,39,2,1,1,35,1,0,1,39,2
3,13356,45,2,1,1,23,1,5,1,45,2
20,13357,41,2,1,1,30,1,2,1,41,2
40,13358,52,1,1,1,18,1,0,1,52,1
8,13359,36,2,0,1,32,1,1,1,36,2
22,13360,281,4,4,1,1,1,15,1,281,4
54,13361,31,2,1,1,25,1,2,1,31,2
1,13362,31,2,1,1,31,1,1,1,24,2
16,13363,85,1,0,1,26,1,0,1,85,1
16,13364,158,3,0,1,26,1,0,1,158,3
8,13365,44,2,1,1,24,1,4,1,44,2
65,13366,56,1,1,1,39,1,0,1,56,1
96,13367,36,2,0,1,36,1,0,1,29,2
5,13368,47,2,1,1,32,1,6,1,47,2
5,13368,47,2,1,1,32,1,6,1,47,2
5,13368,47,2,1,1,32,1,6,1,47,2
5,13368,47,2,1,1,32,1,6,1,47,2
5,13369,46,2,1,1,26,1,2,1,46,2
7,13370,88,1,3,1,88,2,1,1,81,1
20,13371,68,1,1,1,36,1,1,1,68,1
1,13372,33,2,1,1,33,1,1,1,21,2
5,13373,40,2,1,1,34,1,5,1,40,2
5,13373,40,2,1,1,34,1,5,1,40,2
5,13373,40,2,1,1,34,1,5,1,40,2
5,13373,40,2,1,1,34,1,5,1,40,2
1,13374,31,2,1,1,31,1,0,1,25,2
103,13375,97,1,3,1,16,1,1,1,97,1
35,13376,34,2,0,1,33,1,3,1,34,2
18,13377,63,1,1,1,23,1,1,1,63,1
2,13378,32,2,0,1,13,1,0,1,32,2
5,13379,78,1,1,1,23,1,4,1,78,1
5,13379,78,1,1,1,23,1,4,1,78,1
5,13379,78,1,1,1,23,1,4,1,78,1
5,13379,78,1,1,1,23,1,4,1,78,1
94,13380,48,2,1,1,30,1,1,1,48,2
44,13381,51,1,1,1,36,1,0,1,51,1
6,13382,39,2,1,1,30,1,3,1,39,2
5,13383,34,2,1,1,34,1,1,1,17,2
1,13384,34,2,1,1,34,1,0,1,23,2
5,13385,83,1,2,1,12,1,20,1,83,1
1,13386,39,2,1,1,39,1,1,1,28,2
22,13387,34,2,1,1,24,1,2,1,34,2
5,13388,40,2,2,1,38,1,9,1,40,2
47,13389,53,1,0,1,16,1,0,1,53,1
2,13390,25,2,0,1,8,1,1,1,25,2
5,13391,52,1,1,1,24,1,11,1,52,1
20,13392,59,1,1,1,35,1,3,1,59,1
20,13393,29,2,0,1,29,1,1,1,26,2
1,13394,54,1,1,1,26,1,7,1,54,1
1,13395,36,2,1,1,30,1,2,1,36,2
47,13396,40,2,0,1,19,1,0,1,40,2
6,13397,36,2,1,1,29,1,3,1,36,2
10,13398,111,5,4,1,1,1,7,1,111,5
5,13399,41,2,1,1,34,1,6,1,41,2
5,13400,51,1,2,1,16,1,8,1,51,1
51,13401,31,2,1,1,12,1,2,1,31,2
16,13402,152,3,0,1,28,1,0,1,152,3
3,13403,47,2,1,1,47,1,1,1,25,2
3,13404,53,1,1,1,48,1,1,1,53,1
23,13405,60,1,1,1,60,2,0,1,21,2
23,13405,60,1,1,1,60,2,0,1,21,2
23,13406,48,2,1,1,48,1,0,1,23,2
16,13407,78,1,0,1,26,1,0,1,78,1
14,13408,156,3,8,1,4,1,13,1,156,3
1,13409,51,1,1,1,33,1,2,1,51,1
5,13410,82,1,2,1,18,1,30,1,82,1
5,13411,50,2,1,1,30,1,7,1,50,2
20,13412,31,2,0,1,24,1,3,1,31,2
20,13413,32,2,1,1,26,1,3,1,32,2
8,13414,30,2,1,1,30,1,3,1,27,2
79,13415,26,2,0,1,26,1,1,1,17,2
9,13416,30,2,0,1,30,1,1,1,17,2
65,13417,56,1,1,1,38,1,1,1,56,1
5,13418,52,1,1,1,24,1,1,1,52,1
18,13419,54,1,1,1,24,1,1,1,54,1
3,13420,59,1,1,1,34,1,2,1,59,1
22,13421,16,2,1,1,10,1,1,1,16,2
22,13421,16,2,1,1,10,1,1,1,16,2
22,13421,16,2,1,1,10,1,1,1,16,2
5,13422,37,2,1,1,37,1,0,1,35,2
5,13422,37,2,1,1,37,1,0,1,35,2
5,13422,37,2,1,1,37,1,0,1,35,2
5,13422,37,2,1,1,37,1,0,1,35,2
5,13423,59,1,2,1,38,1,8,1,59,1
35,13424,42,2,1,1,42,1,0,1,19,2
5,13425,68,1,2,1,25,1,7,1,68,1
16,13426,150,3,3,1,139,5,1,1,150,3
19,13427,34,2,1,1,34,1,0,1,26,2
58,13428,59,1,1,1,41,1,0,1,59,1
5,13429,39,2,1,1,27,1,9,1,39,2
5,13430,30,2,1,1,30,1,3,1,22,2
70,13431,61,1,0,1,20,1,0,1,61,1
5,13432,55,1,2,1,20,1,12,1,55,1
5,13433,72,1,1,1,24,1,3,1,72,1
5,13433,72,1,1,1,24,1,3,1,72,1
5,13433,72,1,1,1,24,1,3,1,72,1
5,13433,72,1,1,1,24,1,3,1,72,1
5,13433,72,1,1,1,24,1,3,1,72,1
112,13434,40,2,0,1,40,1,0,1,27,2
1,13435,46,2,1,1,29,1,1,1,46,2
3,13436,56,1,1,1,31,1,3,1,56,1
3,13436,56,1,1,1,31,1,3,1,56,1
20,13437,33,2,0,1,33,1,1,1,32,2
1,13438,48,2,1,1,36,1,0,1,48,2
2,13439,37,2,1,1,5,1,0,1,37,2
64,13440,50,2,1,1,11,1,0,1,50,2
64,13440,50,2,1,1,11,1,0,1,50,2
5,13441,64,1,1,1,24,1,3,1,64,1
5,13441,64,1,1,1,24,1,3,1,64,1
5,13441,64,1,1,1,24,1,3,1,64,1
5,13441,64,1,1,1,24,1,3,1,64,1
5,13441,64,1,1,1,24,1,3,1,64,1
3,13442,37,2,1,1,37,1,3,1,34,2
5,13443,41,2,1,1,23,1,2,1,41,2
5,13443,41,2,1,1,23,1,2,1,41,2
3,13444,52,1,1,1,52,2,2,1,38,2
23,13445,48,2,1,1,48,1,0,1,19,2
23,13445,48,2,1,1,48,1,0,1,19,2
20,13446,39,2,1,1,25,1,2,1,39,2
20,13447,41,2,1,1,26,1,3,1,41,2
111,13448,38,2,1,1,12,1,0,1,38,2
69,13449,128,5,0,1,29,1,0,1,128,5
14,13450,262,4,16,1,3,1,15,1,262,4
16,13451,79,1,0,1,21,1,0,1,79,1
69,13452,47,2,1,1,47,1,0,1,32,2
3,13453,42,2,1,1,42,1,1,1,21,2
15,13454,52,1,0,1,36,1,2,1,52,1
16,13455,63,1,3,1,36,1,2,1,63,1
7,13456,49,2,1,1,21,1,2,1,49,2
5,13457,59,1,2,1,29,1,14,1,59,1
20,13458,53,1,1,1,31,1,3,1,53,1
54,13459,37,2,1,1,37,1,0,1,16,2
3,13460,38,2,1,1,38,1,2,1,23,2
20,13461,28,2,0,1,28,1,1,1,28,2
23,13462,42,2,1,1,42,1,0,1,31,2
3,13463,57,1,1,1,24,1,10,1,57,1
1,13464,52,1,1,1,29,1,2,1,52,1
5,13465,51,1,1,1,28,1,8,1,51,1
48,13466,61,1,3,1,21,1,0,1,61,1
35,13467,42,2,1,1,36,1,2,1,42,2
15,13468,49,2,1,1,5,1,11,1,49,2
5,13469,50,2,1,1,33,1,8,1,50,2
7,13470,159,3,3,1,159,3,3,1,121,5
2,13471,27,2,0,1,11,1,2,1,27,2
28,13472,46,2,1,1,46,1,0,1,36,2
5,13473,71,1,2,1,5,1,27,1,71,1
5,13474,62,1,2,1,21,1,10,1,62,1
1,13475,18,2,1,1,18,1,1,1,9,2
5,13476,56,1,1,1,31,1,0,1,56,1
5,13476,56,1,1,1,31,1,0,1,56,1
1,13477,48,2,1,1,48,1,1,1,28,2
1,13477,48,2,1,1,48,1,1,1,28,2
2,13478,22,2,0,1,19,1,0,1,22,2
21,13479,28,2,0,1,28,1,0,1,12,2
3,13480,54,1,1,1,54,2,0,1,40,2
15,13481,34,2,1,1,30,1,1,1,34,2
2,13482,11,2,0,1,11,1,0,1,3,2
5,13483,51,1,1,1,42,1,2,1,51,1
5,13483,51,1,1,1,42,1,2,1,51,1
5,13484,122,5,1,1,19,1,2,1,122,5
20,13485,61,1,1,1,53,2,0,1,61,1
5,13486,54,1,1,1,28,1,0,1,54,1
20,13487,53,1,1,1,45,1,0,1,53,1
3,13488,74,1,1,1,74,2,0,1,42,2
46,13489,168,3,5,1,33,1,11,1,168,3
108,13490,37,2,1,1,26,1,0,1,37,2
102,13491,56,1,1,1,24,1,1,1,56,1
1,13492,54,1,1,1,39,1,0,1,54,1
74,13493,56,1,1,1,48,1,0,1,56,1
22,13494,72,1,1,1,33,1,0,1,72,1
69,13495,88,1,1,1,88,2,1,1,14,2
9,13496,74,1,1,1,44,1,1,1,74,1
1,13497,29,2,1,1,29,1,0,1,9,2
9,13498,42,2,1,1,42,1,0,1,22,2
9,13498,42,2,1,1,42,1,0,1,22,2
50,13499,54,1,1,1,23,1,4,1,54,1
5,13500,43,2,1,1,33,1,1,1,43,2
3,13501,86,1,1,1,58,2,0,1,86,1
27,13502,50,2,1,1,42,1,0,1,50,2
16,13503,50,2,0,1,25,1,0,1,50,2
2,13504,30,2,0,1,14,1,0,1,30,2
45,13505,53,1,1,1,10,1,1,1,53,1
45,13505,53,1,1,1,10,1,1,1,53,1
45,13505,53,1,1,1,10,1,1,1,53,1
5,13506,47,2,1,1,17,1,8,1,47,2
6,13507,35,2,1,1,23,1,4,1,35,2
69,13508,56,1,1,1,56,2,0,1,38,2
7,13509,66,1,2,1,52,2,0,1,66,1
37,13510,67,1,1,1,31,1,1,1,67,1
69,13511,28,2,0,1,27,1,0,1,28,2
3,13512,57,1,1,1,38,1,3,1,57,1
5,13513,121,5,4,1,11,1,36,1,121,5
31,13514,41,2,1,1,27,1,2,1,41,2
9,13515,72,1,2,1,20,1,6,1,72,1
20,13516,54,1,1,1,37,1,4,1,54,1
16,13517,62,1,0,1,22,1,0,1,62,1
20,13518,67,1,1,1,38,1,3,1,67,1
54,13519,28,2,1,1,27,1,2,1,28,2
20,13520,55,1,1,1,46,1,1,1,55,1
10,13521,43,2,1,1,5,1,1,1,43,2
23,13522,51,1,1,1,29,1,6,1,51,1
11,13523,53,1,1,1,43,1,0,1,53,1
16,13524,155,3,2,1,49,1,1,1,155,3
15,13525,43,2,1,1,38,1,0,1,43,2
60,13526,65,1,1,1,65,2,0,1,58,1
1,13527,38,2,1,1,38,1,0,1,14,2
5,13528,46,2,1,1,28,1,5,1,46,2
22,13529,47,2,1,1,20,1,1,1,47,2
1,13530,500,6,21,1,8,1,17,1,475,6
145,13531,35,2,1,1,35,1,0,1,17,2
5,13532,64,1,2,1,27,1,10,1,64,1
5,13533,54,1,1,1,39,1,1,1,54,1
9,13534,68,1,1,1,46,1,1,1,68,1
33,13535,42,2,1,1,21,1,0,1,42,2
12,13536,197,3,4,1,197,3,3,1,155,3
109,13537,138,5,1,1,25,1,8,1,138,5
16,13538,121,5,3,1,5,1,8,1,121,5
12,13539,50,2,1,1,7,1,1,1,50,2
12,13539,50,2,1,1,7,1,1,1,50,2
3,13540,71,1,1,1,71,2,0,1,43,2
3,13541,63,1,1,1,63,2,0,1,21,2
16,13542,164,3,2,1,47,1,5,1,164,3
20,13543,64,1,1,1,59,2,0,1,64,1
5,13544,57,1,1,1,34,1,1,1,57,1
2,13545,23,2,1,1,7,1,1,1,23,2
5,13546,79,1,3,1,19,1,18,1,79,1
79,13547,67,1,1,1,25,1,4,1,67,1
2,13548,29,2,0,1,12,1,1,1,29,2
47,13549,52,1,0,1,22,1,1,1,52,1
173,13550,90,1,1,1,25,1,0,1,90,1
8,13551,30,2,1,1,30,1,2,1,28,2
57,13552,65,1,2,1,7,1,9,1,65,1
69,13553,81,1,1,1,46,1,0,1,81,1
6,13554,48,2,1,1,36,1,3,1,48,2
23,13555,57,1,1,1,50,1,1,1,57,1
5,13556,63,1,1,1,29,1,4,1,63,1
5,13557,68,1,2,1,16,1,23,1,68,1
2,13558,29,2,0,1,11,1,1,1,29,2
5,13559,37,2,1,1,30,1,9,1,37,2
5,13559,37,2,1,1,30,1,9,1,37,2
4,13560,70,1,1,1,38,1,1,1,70,1
113,13561,45,2,2,1,16,1,0,1,45,2
5,13562,67,1,2,1,17,1,18,1,67,1
3,13563,58,1,1,1,44,1,2,1,58,1
15,13564,46,2,1,1,27,1,4,1,46,2
20,13565,62,1,1,1,34,1,2,1,62,1
96,13566,31,2,1,1,31,1,0,1,14,2
106,13567,74,1,2,1,32,1,5,1,74,1
5,13568,77,1,3,1,1,1,10,1,77,1
47,13569,70,1,1,1,24,1,1,1,70,1
68,13570,44,2,1,1,44,1,0,1,39,2
5,13571,51,1,1,1,18,1,10,1,51,1
22,13572,194,3,5,1,6,1,26,1,194,3
23,13573,32,2,0,1,32,1,1,1,26,2
20,13574,34,2,1,1,34,1,2,1,25,2
18,13575,71,1,1,1,24,1,1,1,71,1
2,13576,29,2,1,1,5,1,2,1,29,2
20,13577,29,2,0,1,29,1,2,1,28,2
7,13578,153,3,3,1,153,3,2,1,90,1
7,13578,153,3,3,1,153,3,2,1,90,1
23,13579,42,2,1,1,42,1,2,1,36,2
8,13580,39,2,1,1,29,1,4,1,39,2
8,13581,31,2,1,1,30,1,3,1,31,2
20,13582,38,2,1,1,38,1,0,1,33,2
5,13583,59,1,2,1,22,1,9,1,59,1
16,13584,50,2,1,1,17,1,3,1,50,2
8,13585,37,2,1,1,37,1,1,1,30,2
5,13586,68,1,2,1,31,1,5,1,68,1
5,13587,34,2,1,1,34,1,1,1,28,2
20,13588,56,1,1,1,45,1,1,1,56,1
20,13589,62,1,1,1,52,2,0,1,62,1
5,13590,54,1,1,1,28,1,6,1,54,1
10,13591,65,1,1,1,27,1,2,1,65,1
3,13592,71,1,1,1,71,2,0,1,56,1
5,13593,46,2,1,1,39,1,1,1,46,2
5,13593,46,2,1,1,39,1,1,1,46,2
69,13594,37,2,1,1,29,1,1,1,37,2
22,13595,197,3,4,1,27,1,10,1,197,3
15,13596,34,2,0,1,34,1,0,1,26,2
69,13597,36,2,1,1,30,1,1,1,36,2
69,13597,36,2,1,1,30,1,1,1,36,2
73,13598,86,1,1,1,39,1,2,1,86,1
18,13599,119,5,2,1,26,1,6,1,119,5
11,13600,46,2,1,1,46,1,0,1,39,2
15,13601,33,2,1,1,30,1,1,1,33,2
23,13602,83,1,2,1,21,1,17,1,83,1
2,13603,66,1,1,1,24,1,1,1,66,1
5,13604,36,2,1,1,25,1,2,1,36,2
16,13605,160,3,3,1,40,1,5,1,160,3
16,13605,160,3,3,1,40,1,5,1,160,3
54,13606,40,2,1,1,40,1,0,1,18,2
2,13607,21,2,0,1,21,1,0,1,13,2
18,13608,102,5,1,1,25,1,3,1,102,5
5,13609,46,2,1,1,46,1,1,1,39,2
5,13610,95,1,1,1,95,2,1,1,17,2
5,13610,95,1,1,1,95,2,1,1,17,2
5,13611,30,2,0,1,24,1,1,1,30,2
5,13612,35,2,1,1,35,1,1,1,28,2
5,13613,35,2,1,1,35,1,1,1,31,2
49,13614,56,1,1,1,23,1,0,1,56,1
30,13615,38,2,1,1,38,1,1,1,23,2
4,13616,65,1,1,1,46,1,0,1,65,1
9,13617,49,2,1,1,38,1,1,1,49,2
174,13618,164,3,1,1,164,3,2,1,144,5
20,13619,55,1,1,1,44,1,0,1,55,1
15,13620,43,2,1,1,40,1,0,1,43,2
1,13621,31,2,1,1,18,1,1,1,31,2
38,13622,80,1,1,1,45,1,0,1,80,1
20,13623,49,2,1,1,43,1,0,1,49,2
5,13624,46,2,1,1,33,1,4,1,46,2
5,13624,46,2,1,1,33,1,4,1,46,2
5,13625,32,2,1,1,32,1,1,1,18,2
3,13626,91,1,1,1,67,2,0,1,91,1
5,13627,53,1,1,1,53,2,0,1,12,2
1,13628,40,2,1,1,40,1,2,1,31,2
20,13629,55,1,1,1,46,1,0,1,55,1
5,13630,44,2,1,1,44,1,1,1,43,2
5,13631,38,2,2,1,38,1,4,1,34,2
57,13632,50,2,1,1,15,1,5,1,50,2
7,13633,74,1,3,1,69,2,4,1,74,1
10,13634,73,1,1,1,22,1,0,1,73,1
10,13634,73,1,1,1,22,1,0,1,73,1
5,13635,66,1,2,1,18,1,13,1,66,1
1,13636,33,2,1,1,33,1,0,1,19,2
7,13637,182,3,4,1,182,3,2,1,135,5
15,13638,29,2,0,1,29,1,1,1,10,2
5,13639,103,5,1,1,19,1,2,1,103,5
22,13640,126,5,3,1,8,1,15,1,126,5
22,13640,126,5,3,1,8,1,15,1,126,5
6,13641,35,2,0,1,28,1,3,1,35,2
3,13642,40,2,1,1,40,1,2,1,27,2
8,13643,34,2,0,1,34,1,1,1,28,2
6,13644,40,2,1,1,22,1,5,1,40,2
23,13645,31,2,1,1,31,1,0,1,16,2
121,13646,175,3,1,1,86,2,0,1,175,3
121,13646,175,3,1,1,86,2,0,1,175,3
57,13647,251,4,18,1,0,1,27,1,251,4
31,13648,52,1,1,1,30,1,1,1,52,1
1,13649,42,2,1,1,42,1,1,1,37,2
62,13650,81,1,1,1,37,1,2,1,81,1
16,13651,60,1,2,1,38,1,0,1,60,1
5,13652,66,1,2,1,13,1,20,1,66,1
1,13653,53,1,1,1,37,1,1,1,53,1
6,13654,58,1,1,1,36,1,4,1,58,1
5,13655,30,2,1,1,28,1,5,1,30,2
5,13655,30,2,1,1,28,1,5,1,30,2
9,13656,59,1,1,1,31,1,2,1,59,1
1,13657,32,2,1,1,32,1,0,1,27,2
6,13658,58,1,1,1,40,1,2,1,58,1
5,13659,51,1,1,1,38,1,5,1,51,1
5,13660,59,1,2,1,19,1,17,1,59,1
5,13661,38,2,1,1,26,1,7,1,38,2
1,13662,42,2,1,1,42,1,0,1,37,2
5,13663,51,1,1,1,28,1,9,1,51,1
11,13664,47,2,1,1,41,1,0,1,47,2
21,13665,13,2,0,1,13,1,2,1,11,2
20,13666,54,1,1,1,16,1,9,1,54,1
33,13667,79,1,3,1,25,1,1,1,79,1
5,13668,71,1,2,1,14,1,20,1,71,1
5,13669,65,1,2,1,17,1,21,1,65,1
9,13670,53,1,1,1,27,1,3,1,53,1
20,13671,39,2,0,1,31,1,1,1,39,2
18,13672,53,1,1,1,23,1,0,1,53,1
16,13673,203,4,1,1,45,1,0,1,203,4
5,13674,74,1,2,1,31,1,3,1,74,1
16,13675,152,3,0,1,33,1,0,1,152,3
16,13676,46,2,0,1,25,1,0,1,46,2
69,13677,60,1,1,1,17,1,10,1,60,1
1,13678,27,2,1,1,27,1,0,1,7,2
1,13678,27,2,1,1,27,1,0,1,7,2
1,13678,27,2,1,1,27,1,0,1,7,2
4,13679,34,2,1,1,26,1,3,1,34,2
3,13680,68,1,1,1,49,1,2,1,68,1
9,13681,36,2,1,1,24,1,2,1,36,2
130,13682,84,1,0,1,41,1,0,1,84,1
16,13683,152,3,1,1,36,1,0,1,152,3
4,13684,34,2,0,1,34,1,0,1,34,2
5,13685,79,1,2,1,31,1,12,1,79,1
54,13686,40,2,1,1,27,1,5,1,40,2
54,13686,40,2,1,1,27,1,5,1,40,2
6,13687,36,2,1,1,23,1,5,1,36,2
29,13688,99,1,2,1,23,1,1,1,99,1
29,13688,99,1,2,1,23,1,1,1,99,1
8,13689,30,2,1,1,30,1,3,1,27,2
48,13690,46,2,1,1,16,1,0,1,46,2
9,13691,31,2,1,1,28,1,2,1,31,2
5,13692,58,1,1,1,31,1,1,1,58,1
5,13693,74,1,2,1,15,1,17,1,74,1
5,13693,74,1,2,1,15,1,17,1,74,1
65,13694,72,1,1,1,38,1,1,1,72,1
9,13695,40,2,1,1,24,1,2,1,40,2
20,13696,31,2,0,1,31,1,1,1,31,2
1,13697,44,2,0,1,33,1,0,1,44,2
3,13698,62,1,1,1,39,1,3,1,62,1
16,13699,125,5,1,1,39,1,1,1,125,5
2,13700,28,2,1,1,3,1,1,1,28,2
18,13701,71,1,1,1,24,1,1,1,71,1
62,13702,59,1,1,1,48,1,0,1,59,1
40,13703,27,2,1,1,21,1,0,1,27,2
5,13704,45,2,1,1,45,1,1,1,42,2
5,13704,45,2,1,1,45,1,1,1,42,2
54,13705,30,2,1,1,30,1,2,1,28,2
77,13706,24,2,0,1,16,1,0,1,24,2
77,13706,24,2,0,1,16,1,0,1,24,2
2,13707,72,1,1,1,30,1,1,1,72,1
5,13708,48,2,1,1,38,1,2,1,48,2
5,13708,48,2,1,1,38,1,2,1,48,2
5,13708,48,2,1,1,38,1,2,1,48,2
36,13709,54,1,1,1,18,1,0,1,54,1
22,13710,52,1,1,1,29,1,0,1,52,1
1,13711,37,2,1,1,37,1,0,1,16,2
1,13712,34,2,1,1,8,1,6,1,34,2
29,13713,51,1,1,1,16,1,0,1,51,1
18,13714,69,1,0,1,25,1,0,1,69,1
18,13714,69,1,0,1,25,1,0,1,69,1
16,13715,153,3,0,1,28,1,0,1,153,3
12,13716,188,3,4,1,188,3,3,1,163,3
22,13717,84,1,2,1,20,1,4,1,84,1
5,13718,46,2,1,1,25,1,5,1,46,2
5,13718,46,2,1,1,25,1,5,1,46,2
14,13719,160,3,4,1,12,1,12,1,160,3
14,13720,92,1,2,1,13,1,5,1,92,1
1,13721,32,2,1,1,32,1,0,1,11,2
20,13722,51,1,1,1,28,1,3,1,51,1
3,13723,78,1,1,1,44,1,3,1,78,1
101,13724,71,1,1,1,9,1,2,1,71,1
23,13725,99,1,2,1,99,2,0,1,40,2
7,13726,126,5,4,1,60,2,4,1,126,5
57,13727,57,1,1,1,10,1,7,1,57,1
90,13728,54,1,1,1,20,1,0,1,54,1
33,13729,49,2,2,1,23,1,0,1,49,2
20,13730,43,2,1,1,24,1,4,1,43,2
28,13731,48,2,1,1,48,1,0,1,14,2
47,13732,39,2,0,1,23,1,0,1,39,2
31,13733,87,1,1,1,25,1,3,1,87,1
5,13734,36,2,1,1,36,1,1,1,18,2
65,13735,80,1,1,1,41,1,0,1,80,1
3,13736,86,1,2,1,32,1,6,1,86,1
16,13737,186,3,2,1,98,2,1,1,186,3
2,13738,45,2,1,1,18,1,2,1,45,2
5,13739,43,2,1,1,30,1,6,1,43,2
5,13740,81,1,2,1,12,1,8,1,81,1
5,13740,81,1,2,1,12,1,8,1,81,1
5,13741,58,1,1,1,42,1,7,1,58,1
15,13742,53,1,0,1,31,1,1,1,53,1
15,13742,53,1,0,1,31,1,1,1,53,1
1,13743,50,2,1,1,29,1,1,1,50,2
69,13744,30,2,1,1,30,1,3,1,19,2
138,13745,53,1,1,1,53,2,0,1,33,2
25,13746,91,1,3,1,19,1,1,1,91,1
7,13747,46,2,1,1,46,1,0,1,46,2
94,13748,69,1,1,1,42,1,1,1,69,1
2,13749,44,2,1,1,10,1,2,1,44,2
12,13750,34,2,0,1,19,1,0,1,34,2
44,13751,30,2,1,1,27,1,0,1,30,2
5,13752,74,1,2,1,28,1,13,1,74,1
86,13753,55,1,1,1,19,1,3,1,55,1
43,13754,84,1,1,1,18,1,1,1,84,1
5,13755,47,2,1,1,27,1,9,1,47,2
5,13755,47,2,1,1,27,1,9,1,47,2
5,13755,47,2,1,1,27,1,9,1,47,2
95,13756,40,2,0,1,40,1,0,1,20,2
1,13757,49,2,1,1,30,1,0,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
22,13758,49,2,1,1,20,1,6,1,49,2
20,13759,34,2,1,1,34,1,1,1,26,2
20,13760,34,2,1,1,34,1,2,1,27,2
7,13761,78,1,3,1,37,1,3,1,78,1
7,13762,156,3,3,1,156,3,3,1,111,5
5,13763,67,1,2,1,37,1,5,1,67,1
67,13764,35,2,0,1,21,1,0,1,35,2
131,13765,35,2,1,1,29,1,1,1,35,2
20,13766,57,1,1,1,39,1,3,1,57,1
7,13767,135,5,3,1,16,1,16,1,135,5
7,13767,135,5,3,1,16,1,16,1,135,5
5,13768,86,1,3,1,14,1,24,1,86,1
16,13769,178,3,1,1,32,1,0,1,178,3
18,13770,54,1,0,1,24,1,1,1,54,1
20,13771,40,2,1,1,31,1,2,1,40,2
51,13772,57,1,1,1,4,1,5,1,57,1
7,13773,131,5,3,1,131,5,1,1,90,1
10,13774,73,1,2,1,3,1,5,1,73,1
20,13775,42,2,1,1,23,1,2,1,42,2
65,13776,40,2,1,1,40,1,0,1,27,2
8,13777,40,2,1,1,27,1,5,1,40,2
20,13778,33,2,0,1,33,1,1,1,27,2
16,13779,253,4,4,1,166,3,1,1,253,4
9,13780,28,2,1,1,28,1,0,1,25,2
2,13781,43,2,1,1,13,1,4,1,43,2
3,13782,49,2,1,1,49,1,1,1,37,2
6,13783,37,2,1,1,30,1,3,1,37,2
31,13784,32,2,1,1,28,1,1,1,32,2
6,13785,36,2,1,1,26,1,3,1,36,2
5,13786,54,1,1,1,21,1,9,1,54,1
18,13787,53,1,1,1,22,1,0,1,53,1
10,13788,20,2,1,1,10,1,0,1,20,2
5,13789,67,1,1,1,13,1,17,1,67,1
1,13790,32,2,1,1,32,1,0,1,29,2
5,13791,35,2,1,1,35,1,2,1,29,2
4,13792,34,2,1,1,32,1,1,1,34,2
20,13793,38,2,1,1,38,1,1,1,26,2
51,13794,32,2,1,1,1,1,0,1,32,2
132,13795,65,1,2,1,30,1,0,1,65,1
5,13796,53,1,1,1,26,1,4,1,53,1
5,13797,72,1,2,1,10,1,26,1,72,1
6,13798,44,2,1,1,25,1,4,1,44,2
30,13799,40,2,1,1,40,1,0,1,22,2
5,13800,72,1,2,1,40,1,10,1,72,1
1,13801,41,2,0,1,31,1,2,1,41,2
1,13802,45,2,1,1,45,1,2,1,20,2
175,13803,56,1,1,1,56,2,1,1,42,2
54,13804,40,2,1,1,40,1,0,1,35,2
